iteration,best_fitness,avg_fitness,diversity,mutation_rate,crossover_rate
46,433.7711493220629,419.27184981117017,0.0,0.15,0.85
47,433.7711493220629,409.8454888944768,0.0,0.15,0.85
48,433.7711493220629,419.711800082964,0.0,0.15,0.85
49,433.7711493220629,405.1729143948844,0.0,0.15,0.85
50,433.7711493220629,423.8780073233707,0.0,0.15,0.85
51,433.7711493220629,419.0150573339571,0.0,0.15,0.85
52,433.7711493220629,417.08615794680696,0.0,0.15,0.85
53,433.7711493220629,412.8138362517119,0.0,0.15,0.85
54,433.7711493220629,426.31296917279377,0.0,0.15,0.85
55,433.7711493220629,414.58484795594705,0.0,0.15,0.85
56,433.7711493220629,415.6708437337674,0.0,0.15,0.85
57,433.7711493220629,409.47380984681234,0.0,0.15,0.85
58,433.7711493220629,412.44078350229563,0.0,0.15,0.85
59,433.7711493220629,410.06509298741446,0.0,0.15,0.85
60,433.7711493220629,417.50105046268726,0.0,0.15,0.85
61,433.7711493220629,419.79425700868757,0.0,0.15,0.85
62,433.7711493220629,415.56019985920943,0.0,0.15,0.85
63,433.7711493220629,417.4263631506801,0.0,0.15,0.85
64,433.7711493220629,406.8988152507152,0.0,0.15,0.85
65,433.7711493220629,414.75514824698206,0.0,0.15,0.85
66,433.7711493220629,410.69020516902856,0.0,0.15,0.85
67,433.7711493220629,412.7616968012557,0.0,0.15,0.85
68,433.7711493220629,409.59489758801647,0.0,0.15,0.85
69,433.7711493220629,408.3611610476965,0.0,0.15,0.85
70,433.7711493220629,409.83848863818,0.0,0.15,0.85
71,433.7711493220629,404.8831419846202,0.0,0.15,0.85
72,433.7711493220629,412.86607201762604,0.0,0.15,0.85
73,433.7711493220629,414.3996976030677,0.0,0.15,0.85
74,433.95018872420366,409.9910473856411,0.0,0.15,0.85
75,433.95018872420366,413.51852315387504,0.0,0.15,0.85
76,433.95018872420366,413.2607297858394,0.0,0.15,0.85
77,433.95018872420366,408.44540830986494,0.0,0.15,0.85
78,435.21908689594255,418.69990217675286,0.0,0.15,0.85
79,435.21908689594255,411.2688335963224,0.0,0.15,0.85
80,435.21908689594255,421.91638853881176,0.0,0.15,0.85
81,435.3259023384171,415.26486379161906,0.0,0.15,0.85
82,435.3259023384171,422.6611442703794,0.0,0.15,0.85
83,435.3259023384171,420.052369818048,0.0,0.15,0.85
84,435.3259023384171,417.47963828025627,0.0,0.15,0.85
85,435.3259023384171,423.0708008270004,0.0,0.15,0.85
86,435.3259023384171,422.71701594970096,0.0,0.15,0.85
87,435.3259023384171,415.81713374024355,0.0,0.15,0.85
88,435.3259023384171,414.3420065253948,0.0,0.15,0.85
89,435.3259023384171,416.032064607232,0.0,0.15,0.85
90,435.3259023384171,420.4900624854524,0.0,0.15,0.85
91,435.3259023384171,416.6911212696065,0.0,0.15,0.85
92,435.3259023384171,424.480712452888,0.0,0.15,0.85
93,435.3259023384171,417.77996968869144,0.0,0.15,0.85
94,435.3259023384171,417.34356378915004,0.0,0.15,0.85
95,435.3259023384171,417.116848954895,0.0,0.15,0.85
96,435.3259023384171,422.35587190926907,0.0,0.15,0.85
97,435.3259023384171,416.0943562153688,0.0,0.15,0.85
98,435.3259023384171,424.9292365996584,0.0,0.15,0.85
99,435.3259023384171,409.9099184173864,0.0,0.15,0.85
100,435.3259023384171,422.0425679724795,0.0,0.15,0.85
101,435.3259023384171,417.71687137931673,0.0,0.15,0.85
102,435.3259023384171,425.29759150236237,0.0,0.15,0.85
103,435.3259023384171,422.1486772174814,0.0,0.15,0.85
104,435.3259023384171,418.886033922645,0.0,0.15,0.85
105,435.3259023384171,415.43638054476617,0.0,0.15,0.85
106,435.3259023384171,417.8233926816374,0.0,0.15,0.85
107,435.3259023384171,423.3588467838116,0.0,0.15,0.85
108,435.3259023384171,421.72418422755754,0.0,0.15,0.85
109,435.3259023384171,423.273232358377,0.0,0.15,0.85
110,435.3259023384171,427.09543653143606,0.0,0.15,0.85
111,435.3259023384171,422.3308759489074,0.0,0.15,0.85
112,435.3259023384171,420.4226842623603,0.0,0.15,0.85
113,435.3259023384171,421.25669047675717,0.0,0.15,0.85
114,435.3259023384171,414.5407757589692,0.0,0.15,0.85
115,435.3259023384171,416.3754144007357,0.0,0.15,0.85
116,435.3259023384171,414.6385343017497,0.0,0.15,0.85
117,435.3259023384171,418.4764472203485,0.0,0.15,0.85
118,435.3259023384171,413.2569867249956,0.0,0.15,0.85
119,435.3259023384171,419.9157513677255,0.0,0.15,0.85
120,435.3259023384171,423.54871848853855,0.0,0.15,0.85
121,435.3259023384171,419.89813532511164,0.0,0.15,0.85
122,435.3259023384171,418.1108347766072,0.0,0.15,0.85
123,435.3259023384171,419.13617847608214,0.0,0.15,0.85
124,435.3259023384171,422.8760008527932,0.0,0.15,0.85
